date,totalreturnnet,day,month,year,caldt
9/23/1997,-0.0037,23,9,1997,23-Sep-97
9/24/1997,-0.0078,24,9,1997,24-Sep-97
9/25/1997,-0.007,25,9,1997,25-Sep-97
9/26/1997,0.0081,26,9,1997,26-Sep-97
9/29/1997,0.0086,29,9,1997,29-Sep-97
9/30/1997,-0.0064,30,9,1997,30-Sep-97
10/1/1997,0.0087,1,10,1997,1-Oct-97
10/2/1997,0.0053,2,10,1997,2-Oct-97
10/3/1997,0.0048,3,10,1997,3-Oct-97
10/6/1997,0.0079,6,10,1997,6-Oct-97
10/7/1997,0.0108,7,10,1997,7-Oct-97
10/8/1997,-0.0092,8,10,1997,8-Oct-97
10/9/1997,-0.0033,9,10,1997,9-Oct-97
10/10/1997,-0.0037,10,10,1997,10-Oct-97
10/13/1997,0.0012,13,10,1997,13-Oct-97
10/14/1997,0.0023,14,10,1997,14-Oct-97
10/15/1997,-0.0047,15,10,1997,15-Oct-97
10/16/1997,-0.0108,16,10,1997,16-Oct-97
10/17/1997,-0.0116,17,10,1997,17-Oct-97
10/20/1997,0.0121,20,10,1997,20-Oct-97
10/21/1997,0.0174,21,10,1997,21-Oct-97
10/22/1997,-0.0038,22,10,1997,22-Oct-97
10/23/1997,-0.0184,23,10,1997,23-Oct-97
10/24/1997,-0.0095,24,10,1997,24-Oct-97
10/27/1997,-0.0687,27,10,1997,27-Oct-97
10/28/1997,0.0512,28,10,1997,28-Oct-97
10/29/1997,-0.0027,29,10,1997,29-Oct-97
10/30/1997,-0.0167,30,10,1997,30-Oct-97
10/31/1997,0.0121,31,10,1997,31-Oct-97
11/3/1997,0.0267,3,11,1997,3-Nov-97
11/4/1997,0.0019,4,11,1997,4-Nov-97
11/5/1997,0.0023,5,11,1997,5-Nov-97
11/6/1997,-0.0049,6,11,1997,6-Nov-97
11/7/1997,-0.011,7,11,1997,7-Nov-97
11/10/1997,-0.0068,10,11,1997,10-Nov-97
11/11/1997,0.0029,11,11,1997,11-Nov-97
11/12/1997,-0.0191,12,11,1997,12-Nov-97
11/13/1997,0.0119,13,11,1997,13-Nov-97
11/14/1997,0.0128,14,11,1997,14-Nov-97
11/17/1997,0.0193,17,11,1997,17-Nov-97
11/18/1997,-0.0083,18,11,1997,18-Nov-97
11/19/1997,0.0069,19,11,1997,19-Nov-97
11/20/1997,0.0152,20,11,1997,20-Nov-97
11/21/1997,0.0043,21,11,1997,21-Nov-97
11/24/1997,-0.017,24,11,1997,24-Nov-97
11/25/1997,0.0045,25,11,1997,25-Nov-97
11/26/1997,0.0011,26,11,1997,26-Nov-97
11/28/1997,0.004,28,11,1997,28-Nov-97
12/1/1997,0.0203,1,12,1997,1-Dec-97
12/2/1997,-0.0032,2,12,1997,2-Dec-97
12/3/1997,0.0055,3,12,1997,3-Dec-97
12/4/1997,-0.0037,4,12,1997,4-Dec-97
12/5/1997,0.011,5,12,1997,5-Dec-97
12/8/1997,-0.0014,8,12,1997,8-Dec-97
12/9/1997,-0.0067,9,12,1997,9-Dec-97
12/10/1997,-0.0061,10,12,1997,10-Dec-97
12/11/1997,-0.015,11,12,1997,11-Dec-97
12/12/1997,-0.0016,12,12,1997,12-Dec-97
12/15/1997,0.0105,15,12,1997,15-Dec-97
12/16/1997,0.0048,16,12,1997,16-Dec-97
12/17/1997,-0.0025,17,12,1997,17-Dec-97
12/18/1997,-0.0106,18,12,1997,18-Dec-97
12/19/1997,-0.0089,19,12,1997,19-Dec-97
12/22/1997,0.0073,22,12,1997,22-Dec-97
12/23/1997,-0.0153,23,12,1997,23-Dec-97
12/24/1997,-0.0068,24,12,1997,24-Dec-97
12/26/1997,0.004,26,12,1997,26-Dec-97
12/29/1997,0.0184,29,12,1997,29-Dec-97
12/30/1997,0.0184,30,12,1997,30-Dec-97
12/31/1997,-0.0004,31,12,1997,31-Dec-97
1/2/1998,0.0048,2,1,1998,2-Jan-98
1/5/1998,0.0021,5,1,1998,5-Jan-98
1/6/1998,-0.0107,6,1,1998,6-Jan-98
1/7/1998,-0.0024,7,1,1998,7-Jan-98
1/8/1998,-0.0082,8,1,1998,8-Jan-98
1/9/1998,-0.0297,9,1,1998,9-Jan-98
1/12/1998,0.0124,12,1,1998,12-Jan-98
1/13/1998,0.0138,13,1,1998,13-Jan-98
1/14/1998,0.0061,14,1,1998,14-Jan-98
1/15/1998,-0.0075,15,1,1998,15-Jan-98
1/16/1998,0.0113,16,1,1998,16-Jan-98
1/20/1998,0.0178,20,1,1998,20-Jan-98
1/21/1998,-0.0079,21,1,1998,21-Jan-98
1/22/1998,-0.008,22,1,1998,22-Jan-98
1/23/1998,-0.0056,23,1,1998,23-Jan-98
1/26/1998,-0.0007,26,1,1998,26-Jan-98
1/27/1998,0.0126,27,1,1998,27-Jan-98
1/28/1998,0.0089,28,1,1998,28-Jan-98
1/29/1998,0.0083,29,1,1998,29-Jan-98
1/30/1998,-0.0053,30,1,1998,30-Jan-98
2/2/1998,0.0214,2,2,1998,2-Feb-98
2/3/1998,0.0048,3,2,1998,3-Feb-98
2/4/1998,0.001,4,2,1998,4-Feb-98
2/5/1998,-0.0032,5,2,1998,5-Feb-98
2/6/1998,0.0091,6,2,1998,6-Feb-98
2/9/1998,-0.0016,9,2,1998,9-Feb-98
2/10/1998,0.0082,10,2,1998,10-Feb-98
2/11/1998,0.0012,11,2,1998,11-Feb-98
2/12/1998,0.0041,12,2,1998,12-Feb-98
2/13/1998,-0.0039,13,2,1998,13-Feb-98
2/17/1998,0.0027,17,2,1998,17-Feb-98
2/18/1998,0.0094,18,2,1998,18-Feb-98
2/19/1998,-0.0037,19,2,1998,19-Feb-98
2/20/1998,0.0058,20,2,1998,20-Feb-98
2/23/1998,0.0038,23,2,1998,23-Feb-98
2/24/1998,-0.0073,24,2,1998,24-Feb-98
2/25/1998,0.0121,25,2,1998,25-Feb-98
2/26/1998,0.0057,26,2,1998,26-Feb-98
2/27/1998,0.0007,27,2,1998,27-Feb-98
3/2/1998,-0.0015,2,3,1998,2-Mar-98
3/3/1998,0.0041,3,3,1998,3-Mar-98
3/4/1998,-0.0042,4,3,1998,4-Mar-98
3/5/1998,-0.0116,5,3,1998,5-Mar-98
3/6/1998,0.02,6,3,1998,6-Mar-98
3/9/1998,-0.0032,9,3,1998,9-Mar-98
3/10/1998,0.0114,10,3,1998,10-Mar-98
3/11/1998,0.0042,11,3,1998,11-Mar-98
3/12/1998,0.0015,12,3,1998,12-Mar-98
3/13/1998,-0.0012,13,3,1998,13-Mar-98
3/16/1998,0.01,16,3,1998,16-Mar-98
3/17/1998,0.0011,17,3,1998,17-Mar-98
3/18/1998,0.0047,18,3,1998,18-Mar-98
3/19/1998,0.0039,19,3,1998,19-Mar-98
3/20/1998,0.0087,20,3,1998,20-Mar-98
3/23/1998,-0.0033,23,3,1998,23-Mar-98
3/24/1998,0.0092,24,3,1998,24-Mar-98
3/25/1998,-0.0033,25,3,1998,25-Mar-98
3/26/1998,-0.001,26,3,1998,26-Mar-98
3/27/1998,-0.0047,27,3,1998,27-Mar-98
3/30/1998,-0.0017,30,3,1998,30-Mar-98
3/31/1998,0.0075,31,3,1998,31-Mar-98
4/1/1998,0.0059,1,4,1998,1-Apr-98
4/2/1998,0.0107,2,4,1998,2-Apr-98
4/3/1998,0.0024,3,4,1998,3-Apr-98
4/6/1998,-0.0012,6,4,1998,6-Apr-98
4/7/1998,-0.0103,7,4,1998,7-Apr-98
4/8/1998,-0.0071,8,4,1998,8-Apr-98
4/9/1998,0.0082,9,4,1998,9-Apr-98
4/13/1998,-0.0008,13,4,1998,13-Apr-98
4/14/1998,0.0055,14,4,1998,14-Apr-98
4/15/1998,0.0032,15,4,1998,15-Apr-98
4/16/1998,-0.0099,16,4,1998,16-Apr-98
4/17/1998,0.0131,17,4,1998,17-Apr-98
4/20/1998,0.0008,20,4,1998,20-Apr-98
4/21/1998,0.0027,21,4,1998,21-Apr-98
4/22/1998,0.0035,22,4,1998,22-Apr-98
4/23/1998,-0.0097,23,4,1998,23-Apr-98
4/24/1998,-0.0104,24,4,1998,24-Apr-98
4/27/1998,-0.0193,27,4,1998,27-Apr-98
4/28/1998,-0.0012,28,4,1998,28-Apr-98
4/29/1998,0.0089,29,4,1998,29-Apr-98
4/30/1998,0.0157,30,4,1998,30-Apr-98
5/1/1998,0.0083,1,5,1998,1-May-98
5/4/1998,0.001,4,5,1998,4-May-98
5/5/1998,-0.0058,5,5,1998,5-May-98
5/6/1998,-0.0092,6,5,1998,6-May-98
5/7/1998,-0.0088,7,5,1998,7-May-98
5/8/1998,0.0119,8,5,1998,8-May-98
5/11/1998,-0.0009,11,5,1998,11-May-98
5/12/1998,0.0083,12,5,1998,12-May-98
5/13/1998,0.0029,13,5,1998,13-May-98
5/14/1998,-0.0013,14,5,1998,14-May-98
5/15/1998,-0.0077,15,5,1998,15-May-98
5/18/1998,-0.0025,18,5,1998,18-May-98
5/19/1998,0.0034,19,5,1998,19-May-98
5/20/1998,0.0087,20,5,1998,20-May-98
5/21/1998,-0.0039,21,5,1998,21-May-98
5/22/1998,-0.0037,22,5,1998,22-May-98
5/26/1998,-0.0148,26,5,1998,26-May-98
5/27/1998,-0.0015,27,5,1998,27-May-98
5/28/1998,0.0051,28,5,1998,28-May-98
5/29/1998,-0.0061,29,5,1998,29-May-98
6/1/1998,0.0002,1,6,1998,1-Jun-98
6/2/1998,0.0021,2,6,1998,2-Jun-98
6/3/1998,-0.0094,3,6,1998,3-Jun-98
6/4/1998,0.0112,4,6,1998,4-Jun-98
6/5/1998,0.0174,5,6,1998,5-Jun-98
6/8/1998,0.0017,8,6,1998,8-Jun-98
6/9/1998,0.0024,9,6,1998,9-Jun-98
6/10/1998,-0.0054,10,6,1998,10-Jun-98
6/11/1998,-0.0156,11,6,1998,11-Jun-98
6/12/1998,0.0039,12,6,1998,12-Jun-98
6/15/1998,-0.0199,15,6,1998,15-Jun-98
6/16/1998,0.0098,16,6,1998,16-Jun-98
6/17/1998,0.018,17,6,1998,17-Jun-98
6/18/1998,-0.0006,18,6,1998,18-Jun-98
6/19/1998,-0.0052,19,6,1998,19-Jun-98
6/22/1998,0.0023,22,6,1998,22-Jun-98
6/23/1998,0.0148,23,6,1998,23-Jun-98
6/24/1998,0.012,24,6,1998,24-Jun-98
6/25/1998,-0.0032,25,6,1998,25-Jun-98
6/26/1998,0.0036,26,6,1998,26-Jun-98
6/29/1998,0.0047,29,6,1998,29-Jun-98
6/30/1998,-0.004,30,6,1998,30-Jun-98
7/1/1998,0.013,1,7,1998,1-Jul-98
7/2/1998,-0.0019,2,7,1998,2-Jul-98
7/6/1998,0.0097,6,7,1998,6-Jul-98
7/7/1998,-0.0023,7,7,1998,7-Jul-98
7/8/1998,0.0104,8,7,1998,8-Jul-98
7/9/1998,-0.0067,9,7,1998,9-Jul-98
7/10/1998,0.005,10,7,1998,10-Jul-98
7/13/1998,0.0008,13,7,1998,13-Jul-98
7/14/1998,0.0106,14,7,1998,14-Jul-98
7/15/1998,-0.0023,15,7,1998,15-Jul-98
7/16/1998,0.0078,16,7,1998,16-Jul-98
7/17/1998,0.0023,17,7,1998,17-Jul-98
7/20/1998,-0.0022,20,7,1998,20-Jul-98
7/21/1998,-0.0161,21,7,1998,21-Jul-98
7/22/1998,-0.0008,22,7,1998,22-Jul-98
7/23/1998,-0.0209,23,7,1998,23-Jul-98
7/24/1998,0.0009,24,7,1998,24-Jul-98
7/27/1998,0.0057,27,7,1998,27-Jul-98
7/28/1998,-0.0148,28,7,1998,28-Jul-98
7/29/1998,-0.0043,29,7,1998,29-Jul-98
7/30/1998,0.0159,30,7,1998,30-Jul-98
7/31/1998,-0.0195,31,7,1998,31-Jul-98
8/3/1998,-0.0073,3,8,1998,3-Aug-98
8/4/1998,-0.0362,4,8,1998,4-Aug-98
8/5/1998,0.0088,5,8,1998,5-Aug-98
8/6/1998,0.0077,6,8,1998,6-Aug-98
8/7/1998,-0.0002,7,8,1998,7-Aug-98
8/10/1998,-0.0057,10,8,1998,10-Aug-98
8/11/1998,-0.0129,11,8,1998,11-Aug-98
8/12/1998,0.0144,12,8,1998,12-Aug-98
8/13/1998,-0.0086,13,8,1998,13-Aug-98
8/14/1998,-0.0113,14,8,1998,14-Aug-98
8/17/1998,0.0197,17,8,1998,17-Aug-98
8/18/1998,0.0163,18,8,1998,18-Aug-98
8/19/1998,-0.0028,19,8,1998,19-Aug-98
8/20/1998,-0.0058,20,8,1998,20-Aug-98
8/21/1998,-0.0095,21,8,1998,21-Aug-98
8/24/1998,0.0064,24,8,1998,24-Aug-98
8/25/1998,0.0043,25,8,1998,25-Aug-98
8/26/1998,-0.0078,26,8,1998,26-Aug-98
8/27/1998,-0.0383,27,8,1998,27-Aug-98
8/28/1998,-0.0147,28,8,1998,28-Aug-98
8/31/1998,-0.068,31,8,1998,31-Aug-98
9/1/1998,0.0387,1,9,1998,1-Sep-98
9/2/1998,-0.0036,2,9,1998,2-Sep-98
9/3/1998,-0.0083,3,9,1998,3-Sep-98
9/4/1998,-0.0085,4,9,1998,4-Sep-98
9/8/1998,0.051,8,9,1998,8-Sep-98
9/9/1998,-0.0168,9,9,1998,9-Sep-98
9/10/1998,-0.0258,10,9,1998,10-Sep-98
9/11/1998,0.0298,11,9,1998,11-Sep-98
9/14/1998,0.0207,14,9,1998,14-Sep-98
9/15/1998,0.0077,15,9,1998,15-Sep-98
9/16/1998,0.0076,16,9,1998,16-Sep-98
9/17/1998,-0.0254,17,9,1998,17-Sep-98
9/18/1998,0.0012,18,9,1998,18-Sep-98
9/21/1998,0.0037,21,9,1998,21-Sep-98
9/22/1998,0.0056,22,9,1998,22-Sep-98
9/23/1998,0.0354,23,9,1998,23-Sep-98
9/24/1998,-0.0219,24,9,1998,24-Sep-98
9/25/1998,0.0019,25,9,1998,25-Sep-98
9/28/1998,0.0041,28,9,1998,28-Sep-98
9/29/1998,0.0003,29,9,1998,29-Sep-98
9/30/1998,-0.0305,30,9,1998,30-Sep-98
10/1/1998,-0.0301,1,10,1998,1-Oct-98
10/2/1998,0.0165,2,10,1998,2-Oct-98
10/5/1998,-0.014,5,10,1998,5-Oct-98
10/6/1998,-0.004,6,10,1998,6-Oct-98
10/7/1998,-0.0138,7,10,1998,7-Oct-98
10/8/1998,-0.0116,8,10,1998,8-Oct-98
10/9/1998,0.026,9,10,1998,9-Oct-98
10/12/1998,0.0135,12,10,1998,12-Oct-98
10/13/1998,-0.0029,13,10,1998,13-Oct-98
10/14/1998,0.0108,14,10,1998,14-Oct-98
10/15/1998,0.0417,15,10,1998,15-Oct-98
10/16/1998,0.0085,16,10,1998,16-Oct-98
10/19/1998,0.0057,19,10,1998,19-Oct-98
10/20/1998,0.0014,20,10,1998,20-Oct-98
10/21/1998,0.0057,21,10,1998,21-Oct-98
10/22/1998,0.008,22,10,1998,22-Oct-98
10/23/1998,-0.0072,23,10,1998,23-Oct-98
10/26/1998,0.0015,26,10,1998,26-Oct-98
10/27/1998,-0.0065,27,10,1998,27-Oct-98
10/28/1998,0.0028,28,10,1998,28-Oct-98
10/29/1998,0.0168,29,10,1998,29-Oct-98
10/30/1998,0.0117,30,10,1998,30-Oct-98
11/2/1998,0.0118,2,11,1998,2-Nov-98
11/3/1998,-0.0007,3,11,1998,3-Nov-98
11/4/1998,0.0072,4,11,1998,4-Nov-98
11/5/1998,0.0137,5,11,1998,5-Nov-98
11/6/1998,0.0064,6,11,1998,6-Nov-98
11/9/1998,-0.0093,9,11,1998,9-Nov-98
11/10/1998,-0.0015,10,11,1998,10-Nov-98
11/11/1998,-0.0065,11,11,1998,11-Nov-98
11/12/1998,-0.0028,12,11,1998,12-Nov-98
11/13/1998,0.0072,13,11,1998,13-Nov-98
11/16/1998,0.009,16,11,1998,16-Nov-98
11/17/1998,0.0031,17,11,1998,17-Nov-98
11/18/1998,0.0047,18,11,1998,18-Nov-98
11/19/1998,0.0072,19,11,1998,19-Nov-98
11/20/1998,0.0095,20,11,1998,20-Nov-98
11/23/1998,0.0212,23,11,1998,23-Nov-98
11/24/1998,-0.0043,24,11,1998,24-Nov-98
11/25/1998,0.0034,25,11,1998,25-Nov-98
11/27/1998,0.0048,27,11,1998,27-Nov-98
11/30/1998,-0.0241,30,11,1998,30-Nov-98
12/1/1998,0.01,1,12,1998,1-Dec-98
12/2/1998,-0.0032,2,12,1998,2-Dec-98
12/3/1998,-0.018,3,12,1998,3-Dec-98
12/4/1998,0.0231,4,12,1998,4-Dec-98
12/7/1998,0.0093,7,12,1998,7-Dec-98
12/8/1998,-0.0053,8,12,1998,8-Dec-98
12/9/1998,0.0019,9,12,1998,9-Dec-98
12/10/1998,-0.0156,10,12,1998,10-Dec-98
12/11/1998,0.0014,11,12,1998,11-Dec-98
12/14/1998,-0.0217,14,12,1998,14-Dec-98
12/15/1998,0.019,15,12,1998,15-Dec-98
12/16/1998,-0.0007,16,12,1998,16-Dec-98
12/17/1998,0.0156,17,12,1998,17-Dec-98
12/18/1998,0.0068,18,12,1998,18-Dec-98
12/21/1998,0.0125,21,12,1998,21-Dec-98
12/22/1998,0.0006,22,12,1998,22-Dec-98
12/23/1998,0.0208,23,12,1998,23-Dec-98
12/24/1998,-0.0018,24,12,1998,24-Dec-98
12/28/1998,-0.0006,28,12,1998,28-Dec-98
12/29/1998,0.0136,29,12,1998,29-Dec-98
12/30/1998,-0.0079,30,12,1998,30-Dec-98
12/31/1998,-0.0022,31,12,1998,31-Dec-98
1/4/1999,-0.0009,4,1,1999,4-Jan-99
1/5/1999,0.0136,5,1,1999,5-Jan-99
1/6/1999,0.0224,6,1,1999,6-Jan-99
1/7/1999,-0.002,7,1,1999,7-Jan-99
1/8/1999,0.0042,8,1,1999,8-Jan-99
1/11/1999,-0.0088,11,1,1999,11-Jan-99
1/12/1999,-0.0193,12,1,1999,12-Jan-99
1/13/1999,-0.0041,13,1,1999,13-Jan-99
1/14/1999,-0.018,14,1,1999,14-Jan-99
1/15/1999,0.0256,15,1,1999,15-Jan-99
1/19/1999,0.007,19,1,1999,19-Jan-99
1/20/1999,0.0037,20,1,1999,20-Jan-99
1/21/1999,-0.0171,21,1,1999,21-Jan-99
1/22/1999,-0.0081,22,1,1999,22-Jan-99
1/25/1999,0.0072,25,1,1999,25-Jan-99
1/26/1999,0.0149,26,1,1999,26-Jan-99
1/27/1999,-0.0072,27,1,1999,27-Jan-99
1/28/1999,0.018,28,1,1999,28-Jan-99
1/29/1999,0.0113,29,1,1999,29-Jan-99
2/1/1999,-0.0052,1,2,1999,1-Feb-99
2/2/1999,-0.0086,2,2,1999,2-Feb-99
2/3/1999,0.0081,3,2,1999,3-Feb-99
2/4/1999,-0.0185,4,2,1999,4-Feb-99
2/5/1999,-0.0073,5,2,1999,5-Feb-99
2/8/1999,0.0037,8,2,1999,8-Feb-99
2/9/1999,-0.0222,9,2,1999,9-Feb-99
2/10/1999,0.0063,10,2,1999,10-Feb-99
2/11/1999,0.025,11,2,1999,11-Feb-99
2/12/1999,-0.019,12,2,1999,12-Feb-99
2/16/1999,0.0095,16,2,1999,16-Feb-99
2/17/1999,-0.0142,17,2,1999,17-Feb-99
2/18/1999,0.0109,18,2,1999,18-Feb-99
2/19/1999,0.0016,19,2,1999,19-Feb-99
2/22/1999,0.0266,22,2,1999,22-Feb-99
2/23/1999,-0.0007,23,2,1999,23-Feb-99
2/24/1999,-0.0139,24,2,1999,24-Feb-99
2/25/1999,-0.0066,25,2,1999,25-Feb-99
2/26/1999,-0.0053,26,2,1999,26-Feb-99
3/1/1999,-0.0017,1,3,1999,1-Mar-99
3/2/1999,-0.0086,2,3,1999,2-Mar-99
3/3/1999,0.002,3,3,1999,3-Mar-99
3/4/1999,0.0156,4,3,1999,4-Mar-99
3/5/1999,0.0231,5,3,1999,5-Mar-99
3/8/1999,0.0058,8,3,1999,8-Mar-99
3/9/1999,-0.0023,9,3,1999,9-Mar-99
3/10/1999,0.0055,10,3,1999,10-Mar-99
3/11/1999,0.0087,11,3,1999,11-Mar-99
3/12/1999,-0.0024,12,3,1999,12-Mar-99
3/15/1999,0.0098,15,3,1999,15-Mar-99
3/16/1999,-0.0007,16,3,1999,16-Mar-99
3/17/1999,-0.0065,17,3,1999,17-Mar-99
3/18/1999,0.0145,18,3,1999,18-Mar-99
3/19/1999,-0.0131,19,3,1999,19-Mar-99
3/22/1999,-0.0017,22,3,1999,22-Mar-99
3/23/1999,-0.0269,23,3,1999,23-Mar-99
3/24/1999,0.0051,24,3,1999,24-Mar-99
3/25/1999,0.0169,25,3,1999,25-Mar-99
3/26/1999,-0.0056,26,3,1999,26-Mar-99
3/29/1999,0.0215,29,3,1999,29-Mar-99
3/30/1999,-0.0071,30,3,1999,30-Mar-99
3/31/1999,-0.011,31,3,1999,31-Mar-99
4/1/1999,0.0058,1,4,1999,1-Apr-99
4/5/1999,0.0212,5,4,1999,5-Apr-99
4/6/1999,-0.0024,6,4,1999,6-Apr-99
4/7/1999,0.007,7,4,1999,7-Apr-99
4/8/1999,0.0129,8,4,1999,8-Apr-99
4/9/1999,0.0033,9,4,1999,9-Apr-99
4/12/1999,0.0076,12,4,1999,12-Apr-99
4/13/1999,-0.0065,13,4,1999,13-Apr-99
4/14/1999,-0.0158,14,4,1999,14-Apr-99
4/15/1999,-0.0042,15,4,1999,15-Apr-99
4/16/1999,-0.0029,16,4,1999,16-Apr-99
4/19/1999,-0.0224,19,4,1999,19-Apr-99
4/20/1999,0.0129,20,4,1999,20-Apr-99
4/21/1999,0.023,21,4,1999,21-Apr-99
4/22/1999,0.017,22,4,1999,22-Apr-99
4/23/1999,-0.0014,23,4,1999,23-Apr-99
4/26/1999,0.0024,26,4,1999,26-Apr-99
4/27/1999,0.002,27,4,1999,27-Apr-99
4/28/1999,-0.0086,28,4,1999,28-Apr-99
4/29/1999,-0.0058,29,4,1999,29-Apr-99
4/30/1999,-0.0057,30,4,1999,30-Apr-99
5/3/1999,0.0146,3,5,1999,3-May-99
5/4/1999,-0.0167,4,5,1999,4-May-99
5/5/1999,0.0117,5,5,1999,5-May-99
5/6/1999,-0.0113,6,5,1999,6-May-99
5/7/1999,0.0097,7,5,1999,7-May-99
5/10/1999,-0.0032,10,5,1999,10-May-99
5/11/1999,0.0115,11,5,1999,11-May-99
5/12/1999,0.0064,12,5,1999,12-May-99
5/13/1999,0.0026,13,5,1999,13-May-99
5/14/1999,-0.0217,14,5,1999,14-May-99
5/17/1999,0.0013,17,5,1999,17-May-99
5/18/1999,-0.0045,18,5,1999,18-May-99
5/19/1999,0.0082,19,5,1999,19-May-99
5/20/1999,-0.004,20,5,1999,20-May-99
5/21/1999,-0.0064,21,5,1999,21-May-99
5/24/1999,-0.0178,24,5,1999,24-May-99
5/25/1999,-0.017,25,5,1999,25-May-99
5/26/1999,0.016,26,5,1999,26-May-99
5/27/1999,-0.0178,27,5,1999,27-May-99
5/28/1999,0.0159,28,5,1999,28-May-99
6/1/1999,-0.0058,1,6,1999,1-Jun-99
6/2/1999,0.0006,2,6,1999,2-Jun-99
6/3/1999,0.0037,3,6,1999,3-Jun-99
6/4/1999,0.0217,4,6,1999,4-Jun-99
6/7/1999,0.0051,7,6,1999,7-Jun-99
6/8/1999,-0.0128,8,6,1999,8-Jun-99
6/9/1999,0.0011,9,6,1999,9-Jun-99
6/10/1999,-0.012,10,6,1999,10-Jun-99
6/11/1999,-0.0068,11,6,1999,11-Jun-99
6/14/1999,0.0003,14,6,1999,14-Jun-99
6/15/1999,0.0055,15,6,1999,15-Jun-99
6/16/1999,0.0225,16,6,1999,16-Jun-99
6/17/1999,0.0072,17,6,1999,17-Jun-99
6/18/1999,0.0022,18,6,1999,18-Jun-99
6/21/1999,0.0046,21,6,1999,21-Jun-99
6/22/1999,-0.0097,22,6,1999,22-Jun-99
6/23/1999,-0.0021,23,6,1999,23-Jun-99
6/24/1999,-0.013,24,6,1999,24-Jun-99
6/25/1999,-0.0004,25,6,1999,25-Jun-99
6/28/1999,0.0123,28,6,1999,28-Jun-99
6/29/1999,0.0151,29,6,1999,29-Jun-99
6/30/1999,0.0158,30,6,1999,30-Jun-99
7/1/1999,0.0061,1,7,1999,1-Jul-99
7/2/1999,0.0074,2,7,1999,2-Jul-99
7/6/1999,-0.0021,6,7,1999,6-Jul-99
7/7/1999,0.0058,7,7,1999,7-Jul-99
7/8/1999,-0.001,8,7,1999,8-Jul-99
7/9/1999,0.0064,9,7,1999,9-Jul-99
7/12/1999,-0.003,12,7,1999,12-Jul-99
7/13/1999,-0.0039,13,7,1999,13-Jul-99
7/14/1999,0.0033,14,7,1999,14-Jul-99
7/15/1999,0.0082,15,7,1999,15-Jul-99
7/16/1999,0.0065,16,7,1999,16-Jul-99
7/19/1999,-0.0078,19,7,1999,19-Jul-99
7/20/1999,-0.0217,20,7,1999,20-Jul-99
7/21/1999,0.0016,21,7,1999,21-Jul-99
7/22/1999,-0.0133,22,7,1999,22-Jul-99
7/23/1999,-0.003,23,7,1999,23-Jul-99
7/26/1999,-0.0068,26,7,1999,26-Jul-99
7/27/1999,0.0112,27,7,1999,27-Jul-99
7/28/1999,0.002,28,7,1999,28-Jul-99
7/29/1999,-0.0177,29,7,1999,29-Jul-99
7/30/1999,-0.0092,30,7,1999,30-Jul-99
8/2/1999,-0.0005,2,8,1999,2-Aug-99
8/3/1999,-0.0044,3,8,1999,3-Aug-99
8/4/1999,-0.0126,4,8,1999,4-Aug-99
8/5/1999,0.0065,5,8,1999,5-Aug-99
8/6/1999,-0.01,6,8,1999,6-Aug-99
8/9/1999,-0.0019,9,8,1999,9-Aug-99
8/10/1999,-0.0126,10,8,1999,10-Aug-99
8/11/1999,0.0163,11,8,1999,11-Aug-99
8/12/1999,-0.0029,12,8,1999,12-Aug-99
8/13/1999,0.0228,13,8,1999,13-Aug-99
8/16/1999,0.0024,16,8,1999,16-Aug-99
8/17/1999,0.0101,17,8,1999,17-Aug-99
8/18/1999,-0.0083,18,8,1999,18-Aug-99
8/19/1999,-0.0069,19,8,1999,19-Aug-99
8/20/1999,0.0098,20,8,1999,20-Aug-99
8/23/1999,0.0177,23,8,1999,23-Aug-99
8/24/1999,0.0024,24,8,1999,24-Aug-99
8/25/1999,0.0135,25,8,1999,25-Aug-99
8/26/1999,-0.0143,26,8,1999,26-Aug-99
8/27/1999,-0.01,27,8,1999,27-Aug-99
8/30/1999,-0.0179,30,8,1999,30-Aug-99
8/31/1999,-0.0027,31,8,1999,31-Aug-99
9/1/1999,0.0083,1,9,1999,1-Sep-99
9/2/1999,-0.009,2,9,1999,2-Sep-99
9/3/1999,0.0289,3,9,1999,3-Sep-99
9/7/1999,-0.0049,7,9,1999,7-Sep-99
9/8/1999,-0.0046,8,9,1999,8-Sep-99
9/9/1999,0.0026,9,9,1999,9-Sep-99
9/10/1999,0.003,10,9,1999,10-Sep-99
9/13/1999,-0.0053,13,9,1999,13-Sep-99
9/14/1999,-0.0058,14,9,1999,14-Sep-99
9/15/1999,-0.0137,15,9,1999,15-Sep-99
9/16/1999,0.0004,16,9,1999,16-Sep-99
9/17/1999,0.0129,17,9,1999,17-Sep-99
9/20/1999,0.0001,20,9,1999,20-Sep-99
9/21/1999,-0.0209,21,9,1999,21-Sep-99
9/22/1999,0.0023,22,9,1999,22-Sep-99
9/23/1999,-0.023,23,9,1999,23-Sep-99
9/24/1999,-0.0024,24,9,1999,24-Sep-99
9/27/1999,0.0047,27,9,1999,27-Sep-99
9/28/1999,-0.0006,28,9,1999,28-Sep-99
9/29/1999,-0.0107,29,9,1999,29-Sep-99
9/30/1999,0.0113,30,9,1999,30-Sep-99
10/1/1999,0.0001,1,10,1999,1-Oct-99
10/4/1999,0.017,4,10,1999,4-Oct-99
10/5/1999,-0.0025,5,10,1999,5-Oct-99
